City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page,price_per_m2
Bizerte,Terrain habitation ind. en vente,,144000,180,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45894.html,,,3,800.0
Bizerte,Terrain habitation ind. en vente,,290000,414,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47265.html,,,3,700.4830917874397
Bizerte,Terrain habitation ind. en vente,,562900,866,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/48189.html,,,3,650.0
Bizerte,Terrain habitation ind. en vente,,820400,2344,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/51581.html,,,3,350.0
Bizerte,Terrain agricole en vente,,80000,6025,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/50898.html,,,3,13.278008298755188
Bizerte,Terrain habitation ind. en vente,,720000,576,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45665.html,,,3,1250.0
Bizerte,Terrain habitation ind. en vente,,595000,540,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47192.html,,,4,1101.851851851852
Bizerte,Terrain habitation ind. en vente,,144000,180,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45894.html,,,4,800.0
Bizerte,Terrain habitation ind. en vente,,290000,414,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47265.html,,,4,700.4830917874397
Bizerte,Terrain habitation ind. en vente,,562900,866,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/48189.html,,,4,650.0
Bizerte,Terrain habitation ind. en vente,,820400,2344,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/51581.html,,,4,350.0
Bizerte,Terrain agricole en vente,,80000,6025,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/50898.html,,,4,13.278008298755188
Bizerte,Terrain habitation ind. en vente,,720000,576,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45665.html,,,4,1250.0
Bizerte,Terrain habitation ind. en vente,,595000,540,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47192.html,,,5,1101.851851851852
Bizerte,Terrain habitation ind. en vente,,144000,180,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45894.html,,,5,800.0
Bizerte,Terrain habitation ind. en vente,,290000,414,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/47265.html,,,5,700.4830917874397
Bizerte,Terrain habitation ind. en vente,,562900,866,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/48189.html,,,5,650.0
Bizerte,Terrain habitation ind. en vente,,820400,2344,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/51581.html,,,5,350.0
Bizerte,Terrain agricole en vente,,80000,6025,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/50898.html,,,5,13.278008298755188
Bizerte,Terrain habitation ind. en vente,,720000,576,Bizerte,https://www.tecnocasa.tn/vendre/terrain/bizerte/bizerte/45665.html,,,5,1250.0
